frame	ATE		ASE		AOE		mAP		NDS
0	8.171808	0.559733	5.849427	0.222222	0.217864
1	5.592289	0.487729	5.907827	0.222222	0.250860
2	7.207187	0.500725	64.641846	0.333333	0.311189
3	5.508019	0.454067	64.633957	0.333333	0.332846
4	6.431712	0.468231	64.678078	0.333333	0.322193
5	5.873795	0.432932	64.721161	0.333333	0.331302
6	6.310534	0.437086	64.729942	0.333333	0.326519
7	6.454727	0.468086	50.119438	0.444444	0.399755
8	6.364638	0.439386	64.709862	0.333333	0.325748
9	6.537087	0.475110	64.670570	0.333333	0.320451
10	6.878342	0.485679	64.651024	0.333333	0.315982
11	6.171488	0.482444	64.652206	0.333333	0.323374
12	6.613295	0.472394	64.687813	0.333333	0.319961
13	5.525075	0.465514	64.654594	0.333333	0.331531
14	6.336493	0.528250	64.725624	0.333333	0.317143
15	6.655716	0.541947	64.728783	0.333333	0.312581
16	6.825546	0.544022	64.728142	0.333333	0.310676
17	6.173374	0.465071	64.699471	0.333333	0.325093
18	5.743029	0.448170	64.692894	0.333333	0.331086
19	6.686911	0.485039	64.691040	0.333333	0.317960
20	6.204190	0.464441	64.694344	0.333333	0.324847
21	5.360676	0.453433	64.670456	0.333333	0.334383
22	5.787620	0.461249	64.849190	0.333333	0.329332
23	4.022521	0.439464	94.063568	0.222222	0.271384
24	6.004466	0.518607	64.751450	0.333333	0.321428
25	3.983118	0.432703	94.033394	0.250000	0.291898
26	5.556612	0.517573	64.725060	0.375000	0.355177
27	5.995332	0.515436	64.677818	0.375000	0.351003
28	6.493752	0.541893	64.731941	0.375000	0.343373
29	6.293122	0.544331	64.698799	0.375000	0.345136
30	5.944599	0.517704	64.671227	0.375000	0.351284
31	6.189940	0.512759	64.673401	0.375000	0.349325
32	7.371435	0.516951	64.670219	0.375000	0.337091
33	10.737872	0.658615	64.578339	0.375000	0.296639
34	9.402853	0.572588	3.976453	0.250000	0.223713
35	7.584357	0.479094	4.035170	0.250000	0.251247
36	6.375015	0.404629	4.068905	0.250000	0.270787
37	5.172368	0.393975	4.069617	0.250000	0.283879
